Levy,Manufacturer,Model,Category,Leather interior,Fuel type,Engine volume,Mileage(Km),Cylinders,Gear box type,Drive wheels,Wheel,Color,Airbags,Age,Predicted_Price,Actual_Price
781.0,MERCEDES-BENZ,ML 350,Jeep,Yes,Petrol,3.5,126700.0,6.0,Automatic,4x4,Left wheel,Blue,6.0,19.0,25508.431175835554,25500
781.0,HONDA,FIT,Hatchback,No,Petrol,1.3,0.0,4.0,Automatic,Front,Right-hand drive,Red,4.0,22.0,30.000000000000014,30
475.0,FIAT,500 Sport,Coupe,No,Petrol,1.4,128000.0,4.0,Tiptronic,Front,Left wheel,White,6.0,13.0,10349.00000000012,10349
765.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,110000.0,4.0,Automatic,Front,Left wheel,White,4.0,10.0,48381.81387648223,48403
781.0,VOLKSWAGEN,Golf,Hatchback,No,Petrol,1.8,555555.0,4.0,Manual,Front,Left wheel,Black,2.0,31.0,1301.3883366730447,1300
394.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,102397.0,4.0,Automatic,Front,Left wheel,Black,12.0,11.0,783.9999999999991,784
640.0,HYUNDAI,Genesis,Coupe,Yes,Petrol,2.0,53885.0,4.0,Automatic,Front,Left wheel,Black,4.0,12.0,59907.80384695075,59831
640.0,BMW,328,Sedan,Yes,Petrol,2.0,176000.0,4.0,Tiptronic,Rear,Left wheel,Black,8.0,12.0,27283.999999999665,27284
1110.0,SSANGYONG,REXTON,Jeep,Yes,Diesel,2.2,58113.0,4.0,Automatic,Front,Left wheel,White,4.0,8.0,58560.03242036487,58579
753.0,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.4,289920.0,4.0,Automatic,Front,Left wheel,Red,12.0,13.0,861.999999999996,862
781.0,MERCEDES-BENZ,208,Universal,No,Diesel,2.5,1111111.0,4.0,Manual,Rear,Left wheel,Black,1.0,40.0,4297.062766015179,4300
707.0,SSANGYONG,Korando,Jeep,Yes,Diesel,2.0,248871.0,4.0,Automatic,Front,Left wheel,White,4.0,14.0,16308.000000000318,16308
1172.0,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,230696.0,6.0,Automatic,4x4,Left wheel,Black,12.0,14.0,627.000000000001,627
640.0,FORD,Fusion,Sedan,Yes,Petrol,2.0,134982.0,4.0,Automatic,Front,Left wheel,Red,0.0,12.0,15681.000000000458,15681
1017.0,MERCEDES-BENZ,E 300,Sedan,Yes,Petrol,2.0,26802.0,4.0,Automatic,Rear,Left wheel,Black,12.0,8.0,314.0000000000039,314
1053.0,MERCEDES-BENZ,GLK 350,Jeep,Yes,Petrol,3.5,111747.0,6.0,Automatic,4x4,Left wheel,Black,12.0,11.0,5175.61635279126,5175
777.0,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,106533.0,4.0,Automatic,Front,Left wheel,White,4.0,11.0,36569.96725849468,36567
781.0,MERCEDES-BENZ,E 320,Sedan,Yes,CNG,3.2,160986.0,6.0,Tiptronic,Rear,Left wheel,Black,12.0,22.0,16308.000000000318,16308
753.0,JEEP,Compass,Jeep,Yes,Petrol,2.4,88000.0,4.0,Automatic,Front,Left wheel,Grey,4.0,13.0,32303.349840173774,32305
562.0,BUICK,Encore,Jeep,Yes,Petrol,1.4,58000.0,4.0,Automatic,Front,Left wheel,White,10.0,10.0,20384.99999999983,20385
1820.0,MAZDA,Atenza,Sedan,No,Diesel,2.2,99000.0,4.0,Tiptronic,Front,Right-hand drive,Silver,12.0,13.0,12857.99999999979,12858
1282.0,CHEVROLET,Captiva,Jeep,Yes,Diesel,2.0,75574.0,4.0,Automatic,Front,Left wheel,Silver,4.0,18.0,6115.199839937165,6115
707.0,SSANGYONG,Actyon,Jeep,Yes,Diesel,2.0,256878.0,4.0,Automatic,Front,Left wheel,Black,4.0,14.0,12591.907307437821,12585
382.0,FORD,Fusion,Sedan,Yes,Hybrid,2.0,88795.0,4.0,Automatic,Front,Left wheel,Black,0.0,10.0,2586.999999999976,2587
531.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,107523.0,4.0,Automatic,Front,Left wheel,White,4.0,13.0,20265.999999999778,20266
730.0,SSANGYONG,Actyon,Jeep,Yes,Diesel,1.6,43300.0,4.0,Automatic,Front,Left wheel,White,4.0,9.0,43868.00000000049,43868
779.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,225510.0,4.0,Automatic,Front,Left wheel,White,12.0,12.0,314.0000000000039,314
917.0,BMW,X5,Jeep,Yes,Petrol,3.0,160813.0,6.0,Automatic,4x4,Left wheel,White,12.0,12.0,392.00000000000034,392
690.0,LEXUS,RX 450,Jeep,Yes,Hybrid,3.5,27038.0,6.0,Automatic,4x4,Left wheel,White,12.0,9.0,392.00000000000034,392
890.0,CHEVROLET,Orlando,Jeep,Yes,Petrol,2.0,30179.0,4.0,Automatic,Front,Left wheel,White,4.0,9.0,20228.707991481122,20228
891.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,240572.0,4.0,Automatic,Front,Left wheel,Silver,4.0,9.0,15994.000000000395,15994
781.0,NISSAN,Juke,Hatchback,No,Petrol,1.6,62000.0,4.0,Automatic,Front,Left wheel,Blue,10.0,12.0,20384.99999999983,20385
781.0,HONDA,Inspire,Sedan,No,Petrol,3.0,149000.0,6.0,Tiptronic,Front,Right-hand drive,Black,6.0,22.0,8154.000000000202,8154
87.0,PORSCHE,Panamera,Sedan,Yes,Petrol,0.0,196800.0,6.0,Automatic,Rear,Left wheel,Black,12.0,14.0,2.984008285209931,3
781.0,JEEP,Liberty,Jeep,No,LPG,3.7,273802.0,6.0,Automatic,4x4,Left wheel,Carnelian red,6.0,17.0,15367.000000000242,15367
1018.0,MERCEDES-BENZ,GL 350,Jeep,Yes,Diesel,3.0,137270.0,6.0,Automatic,4x4,Left wheel,Grey,12.0,14.0,12858.029996535819,12858
779.0,TOYOTA,RAV 4,Jeep,Yes,Petrol,2.5,193960.0,4.0,Automatic,Front,Left wheel,Grey,12.0,12.0,5018.000000000053,5018
642.0,CHEVROLET,Malibu,Sedan,Yes,Petrol,2.0,135965.0,4.0,Automatic,Front,Left wheel,Black,4.0,13.0,25451.41983672948,25456
690.0,LEXUS,RX 450,Jeep,Yes,Hybrid,3.5,59858.0,6.0,Automatic,Front,Left wheel,Silver,12.0,9.0,62719.839127389736,62722
397.0,TOYOTA,Prius,Sedan,Yes,Hybrid,1.8,158000.0,4.0,Automatic,Front,Left wheel,Grey,12.0,9.0,36067.15791137102,36065
1493.0,FORD,F150,Sedan,Yes,Petrol,3.5,30573.0,4.0,Automatic,Front,Left wheel,White,4.0,9.0,131252.4060414291,132971
765.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,377149.0,4.0,Automatic,Front,Left wheel,Orange,4.0,10.0,9722.000000000116,9722
595.0,HONDA,FIT,Hatchback,Yes,Petrol,1.5,14000.0,4.0,Automatic,Front,Left wheel,Silver,4.0,10.0,39077.36777394541,39066
781.0,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.5,212465.0,4.0,Automatic,Front,Left wheel,Brown,8.0,17.0,10663.00000000014,10663
781.0,TOYOTA,Camry,Sedan,No,Petrol,2.5,195053.0,4.0,Automatic,Front,Left wheel,Black,0.0,13.0,21953.00000000024,21953
1024.0,FORD,Escape,Jeep,Yes,Hybrid,2.5,174926.0,4.0,Automatic,Front,Left wheel,Grey,0.0,15.0,861.999999999996,862
1481.0,MERCEDES-BENZ,GLE 43 AMG,Coupe,Yes,Petrol,3.0,14914.0,6.0,Automatic,4x4,Left wheel,White,12.0,8.0,141383.54855214272,141124
475.0,CHEVROLET,Volt,Hatchback,Yes,Hybrid,1.4,126419.0,4.0,Automatic,Front,Left wheel,Silver,12.0,13.0,3292.9999999999627,3293
781.0,TOYOTA,RAV 4,Jeep,No,Petrol,2.4,190000.0,4.0,Automatic,4x4,Left wheel,Silver,6.0,19.0,18188.999999999854,18189
781.0,HYUNDAI,Elantra,Sedan,No,Petrol,1.8,64000.0,6.0,Tiptronic,Front,Left wheel,Silver,6.0,10.0,69.9798606751359,70
781.0,FORD,Transit,Goods wagon,No,Diesel,2.5,230000.0,4.0,Manual,Rear,Left wheel,White,2.0,29.0,17249.000000000473,17249
781.0,OPEL,Astra,Universal,No,Petrol,1.6,131000.0,4.0,Manual,Front,Left wheel,Black,4.0,25.0,8467.000000000095,8467
765.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,539937.0,4.0,Automatic,Front,Left wheel,Orange,4.0,10.0,12544.000000000364,12544
1308.0,BMW,X6,Jeep,Yes,Petrol,4.4,123622.0,8.0,Automatic,4x4,Left wheel,Silver,12.0,13.0,5645.0000000000555,5645
1360.0,LEXUS,GX 470,Jeep,Yes,Petrol,4.6,154115.0,8.0,Automatic,4x4,Left wheel,Black,0.0,12.0,1490.000000000002,1490
639.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,132756.0,4.0,Automatic,Front,Left wheel,Grey,4.0,11.0,38744.81065769579,38737
1522.0,OPEL,Zafira,Goods wagon,No,Petrol,1.8,130000.0,4.0,Manual,Front,Left wheel,Silver,0.0,25.0,6272.0000000001055,6272
1363.0,LEXUS,GX 460,Jeep,Yes,Petrol,4.6,229334.0,8.0,Automatic,4x4,Left wheel,Black,0.0,13.0,52059.00000000011,52059
781.0,SUBARU,Legacy,Sedan,Yes,Petrol,2.0,140000.0,4.0,Manual,4x4,Right-hand drive,Silver,8.0,21.0,10349.00000000012,10349
781.0,DODGE,Challenger,Coupe,Yes,Petrol,3.6,85000.0,6.0,Tiptronic,Rear,Left wheel,Silver,10.0,12.0,31360.99999999973,31361
781.0,MERCEDES-BENZ,Vito,Goods wagon,No,Diesel,2.2,395000.0,4.0,Manual,Front,Left wheel,White,2.0,22.0,8154.000000000202,8154
836.0,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.0,154847.0,4.0,Automatic,Front,Left wheel,White,4.0,15.0,14704.85215108132,14715
1273.0,LEXUS,RX 350,Jeep,Yes,Petrol,3.5,71939.0,6.0,Automatic,4x4,Left wheel,Black,12.0,10.0,3292.9999999999627,3293
765.0,FORD,Fusion,Sedan,Yes,Petrol,2.0,71454.0,4.0,Automatic,Front,Left wheel,Black,0.0,10.0,16934.99999999977,16935
583.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,127983.0,4.0,Automatic,Front,Left wheel,Grey,4.0,14.0,19384.019620049596,19384
784.0,HONDA,Civic,Sedan,Yes,Petrol,1.5,36340.0,4.0,Automatic,Front,Left wheel,Grey,4.0,8.0,58143.23837353639,58172
1486.0,HONDA,FIT,Hatchback,No,Petrol,1.3,9200.0,4.0,Variator,Front,Right-hand drive,Blue,2.0,15.0,7213.000000000082,7213
765.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,409910.0,4.0,Automatic,Front,Left wheel,Silver,4.0,10.0,15367.000000000242,15367
1091.0,HYUNDAI,H1,Universal,Yes,Diesel,2.5,182821.0,4.0,Automatic,Front,Left wheel,Silver,4.0,9.0,39215.49805872058,39201
1266.0,TOYOTA,Aqua,Sedan,No,Hybrid,1.5,102000.0,4.0,Automatic,Front,Right-hand drive,Silver,2.0,11.0,10828.414046125097,10820
579.0,TOYOTA,RAV 4,Jeep,No,Hybrid,2.5,2000.0,4.0,Tiptronic,4x4,Left wheel,Grey,12.0,8.0,52369.80556733881,52373
2223.0,LEXUS,LX 570,Jeep,Yes,Petrol,5.7,171352.0,8.0,Automatic,4x4,Left wheel,White,12.0,15.0,20384.99999999983,20385
761.0,TOYOTA,Prius,Hatchback,No,Hybrid,1.8,150000.0,4.0,Automatic,Front,Left wheel,Black,12.0,15.0,16621.000000000327,16621
1185.0,FORD,Escape,Jeep,No,Hybrid,2.5,99000.0,4.0,Automatic,Front,Left wheel,White,7.0,16.0,15681.000000000458,15681
639.0,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,120000.0,4.0,Automatic,Front,Left wheel,White,4.0,11.0,30079.06470271766,30063
781.0,HYUNDAI,Santa FE sport,Jeep,Yes,Petrol,2.4,12000.0,4.0,Automatic,4x4,Left wheel,Green,12.0,7.0,39215.49805872058,39201
1091.0,FORD,Fusion,Sedan,Yes,Petrol,2.5,135810.0,4.0,Automatic,Front,Left wheel,Grey,12.0,9.0,706.0000000000072,706
645.0,CHEVROLET,Cruze,Sedan,Yes,Petrol,1.8,107271.0,4.0,Automatic,Front,Left wheel,Grey,4.0,14.0,11415.974754778694,11412
502.0,TOYOTA,Aqua,Hatchback,Yes,Petrol,1.5,112200.0,4.0,Automatic,Front,Left wheel,White,4.0,12.0,29488.007973280135,29445
1077.0,HONDA,Civic,Sedan,Yes,Petrol,2.0,2927.0,4.0,Automatic,Front,Left wheel,Grey,4.0,6.0,34634.13466875598,34635
642.0,KIA,SOUL,Sedan,Yes,Petrol,2.0,77000.0,4.0,Tiptronic,Front,Left wheel,Black,6.0,13.0,13172.000000000005,13172
779.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,190549.0,4.0,Automatic,Front,Left wheel,Black,12.0,12.0,5018.000000000053,5018
966.0,HYUNDAI,Genesis,Coupe,Yes,Petrol,2.0,152783.0,4.0,Automatic,Front,Left wheel,Grey,4.0,16.0,14284.82308874559,14294
707.0,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,129000.0,4.0,Automatic,Front,Left wheel,Grey,4.0,14.0,19655.17225308099,19657
308.0,TOYOTA,Prius,Hatchback,No,Hybrid,1.8,155000.0,4.0,Tiptronic,Front,Left wheel,Grey,8.0,11.0,20384.99999999983,20385
707.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,45600.0,4.0,Automatic,Front,Left wheel,Silver,4.0,14.0,7526.999999999905,7527
503.0,HONDA,Civic,Sedan,Yes,Hybrid,1.5,142000.0,4.0,Automatic,Front,Left wheel,White,8.0,13.0,14113.0,14113
781.0,VOLKSWAGEN,Golf,Sedan,No,Petrol,1.6,2147483647.0,4.0,Manual,Front,Left wheel,Black,4.0,26.0,6883.447496279781,6899
765.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,311337.0,4.0,Automatic,Front,Left wheel,White,4.0,10.0,10975.999999999767,10976
765.0,CHEVROLET,Captiva,Jeep,Yes,Diesel,2.0,88392.0,4.0,Automatic,Front,Left wheel,White,4.0,10.0,37065.85788559235,37062
447.0,HONDA,FIT,Hatchback,Yes,Petrol,1.3,52320.0,4.0,Automatic,Front,Left wheel,Silver,4.0,12.0,17249.000000000473,17264
1036.0,BMW,328,Sedan,Yes,Petrol,2.8,38415.0,4.0,Tiptronic,4x4,Left wheel,Black,12.0,10.0,37005.81998584358,37006
1750.0,TOYOTA,Highlander,Sedan,Yes,Hybrid,3.3,277405.0,6.0,Automatic,4x4,Left wheel,Grey,12.0,17.0,627.000000000001,627
781.0,NISSAN,X-Terra,Jeep,No,CNG,3.3,216000.0,6.0,Manual,4x4,Left wheel,Silver,4.0,21.0,9722.000000000116,9722
781.0,MITSUBISHI,Pajero Mini,Jeep,No,Petrol,0.7,77000.0,4.0,Automatic,4x4,Right-hand drive,White,10.0,15.0,9408.000000000116,9408
1091.0,HYUNDAI,H1,Universal,Yes,Diesel,2.5,102338.0,4.0,Automatic,Front,Left wheel,Silver,4.0,9.0,42169.212545320486,42171
919.0,BMW,X5,Jeep,Yes,Diesel,3.0,103458.0,6.0,Automatic,4x4,Left wheel,White,0.0,13.0,8154.000000000202,8154
781.0,TOYOTA,Prius,Hatchback,No,Hybrid,1.8,155000.0,4.0,Automatic,Rear,Left wheel,Grey,0.0,14.0,17561.999999999683,17562
1668.0,DODGE,RAM,Sedan,Yes,Petrol,5.7,186251.0,8.0,Automatic,Rear,Left wheel,Blue,12.0,13.0,7055.969993685489,7056
447.0,HONDA,Insight,Hatchback,No,Hybrid,1.3,175930.0,4.0,Automatic,Front,Left wheel,Silver,0.0,12.0,12544.000000000364,12544
781.0,BMW,320,Sedan,Yes,Petrol,2.0,0.0,6.0,Manual,Rear,Left wheel,Green,2.0,31.0,2900.2355230292465,2900
1172.0,MERCEDES-BENZ,E 350,Coupe,Yes,Diesel,3.5,170429.0,6.0,Automatic,Rear,Left wheel,Silver,12.0,14.0,15994.000000000395,15994
781.0,TOYOTA,Prius,Hatchback,No,Hybrid,1.8,383528.0,4.0,Tiptronic,Front,Left wheel,White,8.0,15.0,16934.99999999977,16935
770.0,HYUNDAI,Tucson,Jeep,Yes,Diesel,1.7,113006.0,4.0,Automatic,Front,Left wheel,Silver,4.0,9.0,36721.79136784152,36730
781.0,HYUNDAI,Elantra,Sedan,No,LPG,1.8,96000.0,4.0,Tiptronic,Front,Left wheel,White,8.0,12.0,50.0,50
781.0,LAND ROVER,Land Rover Sport,Jeep,Yes,Diesel,2.7,220000.0,8.0,Tiptronic,4x4,Left wheel,Black,8.0,20.0,24461.919993590218,24462
765.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,553481.0,4.0,Automatic,Front,Left wheel,Orange,4.0,10.0,12544.000000000364,12544
781.0,TOYOTA,Mark X Zio,Sedan,Yes,Petrol,1.5,50000.0,4.0,Automatic,Front,Left wheel,White,4.0,20.0,34.908564787257475,35
781.0,TOYOTA,Prius,Sedan,No,Hybrid,1.8,180000.0,4.0,Tiptronic,Front,Left wheel,Grey,8.0,14.0,50.0,50
891.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,38206.0,4.0,Automatic,Front,Left wheel,White,4.0,9.0,13806.019496524677,13808
781.0,MINI,Cooper S Cabrio R56,Coupe,No,Petrol,1.6,101000.0,4.0,Manual,Front,Left wheel,White,8.0,15.0,14113.0,14113
781.0,MERCEDES-BENZ,S 430,Sedan,Yes,Petrol,4.3,0.0,8.0,Tiptronic,Rear,Left wheel,Silver,0.0,25.0,9408.000000000116,9408
1750.0,TOYOTA,Highlander,Jeep,Yes,Hybrid,3.3,269013.0,6.0,Automatic,4x4,Left wheel,Black,12.0,17.0,549.0000000000008,549
308.0,LEXUS,CT 200h,Hatchback,Yes,Hybrid,1.8,132563.0,4.0,Automatic,Front,Left wheel,Red,0.0,11.0,11447.000000000133,11447
781.0,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.0,92479.0,4.0,Tiptronic,Front,Left wheel,Blue,10.0,12.0,18816.999999999633,18817
891.0,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.0,62621.0,4.0,Automatic,Front,Left wheel,Black,4.0,9.0,44125.5968539618,44134
781.0,FORD,Transit,Microbus,No,Diesel,2.5,396672.0,1.0,Manual,Rear,Left wheel,White,0.0,28.0,5330.999999999946,5331
761.0,TOYOTA,Prius,Sedan,Yes,Hybrid,1.8,368000.0,4.0,Variator,Front,Left wheel,Grey,11.0,15.0,13172.000000000005,13172
1055.0,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,107800.0,6.0,Automatic,Rear,Left wheel,Grey,12.0,12.0,5801.999999999955,5802
781.0,HONDA,Elysion,Minivan,No,Petrol,3.0,145000.0,6.0,Automatic,Front,Right-hand drive,White,8.0,19.0,60.18424723751923,60
843.0,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.5,0.0,4.0,Automatic,Front,Left wheel,Black,2.0,17.0,30.000000000000014,30
640.0,SSANGYONG,REXTON,Jeep,Yes,Diesel,2.0,40989.0,4.0,Automatic,Front,Left wheel,Silver,4.0,12.0,34406.908617857734,34387
915.0,BMW,X5,Jeep,Yes,Diesel,3.0,0.0,6.0,Automatic,4x4,Left wheel,Black,0.0,11.0,10349.00000000012,10349
1811.0,LEXUS,GX 460,Jeep,Yes,Petrol,4.6,155821.0,8.0,Automatic,4x4,Left wheel,Black,0.0,15.0,39829.000000000226,39829
1750.0,TOYOTA,Highlander,Jeep,Yes,Hybrid,3.3,182024.0,6.0,Automatic,4x4,Left wheel,Black,12.0,17.0,469.9999999999908,470
639.0,MERCEDES-BENZ,CLA 250,Sedan,Yes,Petrol,2.0,85000.0,4.0,Tiptronic,4x4,Left wheel,White,10.0,11.0,43903.77937651874,43905
583.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,158000.0,4.0,Automatic,Front,Left wheel,White,4.0,14.0,18798.539549692323,18798
1872.0,VOLKSWAGEN,"1500,1600 Schtufenheck",Sedan,Yes,Petrol,3.6,66086.0,6.0,Automatic,Front,Left wheel,Grey,12.0,7.0,12544.000000000364,12544
1451.0,BMW,550,Sedan,Yes,Petrol,4.4,85723.0,8.0,Automatic,4x4,Left wheel,Black,0.0,14.0,20384.99999999983,20385
502.0,TOYOTA,Prius,Hatchback,No,Hybrid,1.5,91400.0,4.0,Tiptronic,Front,Left wheel,Silver,12.0,12.0,16934.99999999977,16935
751.0,HYUNDAI,Sonata,Sedan,No,Hybrid,2.4,162000.0,4.0,Tiptronic,Front,Left wheel,Black,12.0,12.0,17561.999999999683,17562
781.0,TOYOTA,Aqua,Sedan,No,Hybrid,1.5,100000.0,4.0,Automatic,Rear,Right-hand drive,Black,0.0,11.0,50.0,50
639.0,FORD,Fusion,Sedan,Yes,Petrol,2.0,151846.0,4.0,Automatic,Front,Left wheel,Grey,0.0,11.0,18816.999999999633,18817
697.0,TOYOTA,Corolla,Sedan,Yes,Petrol,1.8,43294.0,4.0,Automatic,Front,Left wheel,Black,12.0,10.0,24462.00000000061,24462
474.0,FIAT,500,Jeep,Yes,Petrol,1.4,106902.0,4.0,Automatic,Front,Left wheel,Red,12.0,12.0,1725.0000000000182,1725
777.0,TOYOTA,Camry sport,Sedan,Yes,Petrol,2.5,140000.0,4.0,Automatic,Front,Left wheel,Grey,8.0,11.0,21011.99999999971,21012
781.0,PORSCHE,Panamera S,Sedan,Yes,Petrol,4.8,90000.0,8.0,Tiptronic,Rear,Left wheel,Black,8.0,13.0,76785.06352240795,76835
781.0,FORD,Focus Titanium,Hatchback,Yes,Petrol,2.0,30000.0,4.0,Tiptronic,Front,Left wheel,Carnelian red,12.0,9.0,19757.00000000029,19757
781.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.4,115739.0,4.0,Automatic,Front,Left wheel,White,0.0,14.0,19757.239977166915,19757
781.0,BMW,X6,Jeep,Yes,Petrol,3.5,165000.0,6.0,Tiptronic,4x4,Left wheel,Black,8.0,15.0,50177.99999999854,50178
1275.0,JEEP,Cherokee,Sedan,Yes,Petrol,2.4,24805.0,4.0,Automatic,Front,Left wheel,Silver,12.0,6.0,1019.0000000000089,1019
1053.0,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,219030.0,6.0,Automatic,4x4,Left wheel,Black,12.0,11.0,29792.999999999523,29793
781.0,NISSAN,Patrol Y60,Jeep,No,Diesel,2.8,222222.0,4.0,Manual,Rear,Left wheel,Black,0.0,35.0,19757.85908420848,19757
1646.0,LEXUS,GX 460,Jeep,Yes,Petrol,4.6,102907.0,8.0,Automatic,4x4,Left wheel,Black,0.0,10.0,314.0000000000039,314
1017.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,227911.0,4.0,Automatic,Front,Left wheel,White,4.0,8.0,16934.99999999977,16935
915.0,BMW,X5,Jeep,Yes,Petrol,3.0,70000.0,6.0,Tiptronic,4x4,Left wheel,Blue,12.0,11.0,56455.65495882035,56450
781.0,NISSAN,Rogue,Jeep,Yes,Petrol,2.5,122000.0,4.0,Automatic,4x4,Left wheel,Silver,4.0,15.0,18188.999999999854,18189
781.0,HONDA,FIT S,Hatchback,No,Petrol,1.3,138000.0,4.0,Automatic,4x4,Right-hand drive,Silver,7.0,15.0,11765.454802697968,11760
781.0,FORD,Escape,Jeep,Yes,Hybrid,2.3,146000.0,4.0,Variator,4x4,Left wheel,Grey,8.0,17.0,15681.000000000458,15681
687.0,DAEWOO,Lacetti,Sedan,Yes,Petrol,1.6,75000.0,4.0,Automatic,Front,Left wheel,Blue,4.0,15.0,8995.031333463628,9000
781.0,VOLKSWAGEN,Jetta,Sedan,Yes,LPG,1.8,215000.0,6.0,Tiptronic,Front,Left wheel,Silver,0.0,23.0,6585.999999999964,6586
781.0,TOYOTA,Land Cruiser Prado,Jeep,No,Diesel,3.0,32000.0,6.0,Automatic,4x4,Left wheel,Grey,12.0,6.0,250.00000000000324,250
505.0,FORD,Fusion,Sedan,Yes,Hybrid,2.0,28813.0,4.0,Automatic,Front,Left wheel,Blue,12.0,7.0,10192.099951468976,10192
781.0,HYUNDAI,Sonata Hybrid,Sedan,No,Hybrid,2.4,214400.0,4.0,Tiptronic,Front,Left wheel,Silver,12.0,12.0,18188.999999999854,18189
836.0,DODGE,Caliber sxt,Hatchback,No,Petrol,2.0,123000.0,4.0,Variator,Front,Left wheel,Silver,10.0,15.0,10975.999999999767,10976
1935.0,LEXUS,GX 460,Jeep,Yes,Petrol,4.6,155976.0,8.0,Automatic,4x4,Left wheel,White,0.0,9.0,81539.00000000061,81539
781.0,FIAT,500L,Jeep,No,Petrol,1.4,105445.0,4.0,Tiptronic,Front,Left wheel,Black,12.0,12.0,17561.99999999965,17562
781.0,TOYOTA,Ist,Hatchback,No,Petrol,1.3,138000.0,4.0,Automatic,Front,Right-hand drive,White,4.0,20.0,8467.000000000095,8467
781.0,HONDA,Cr-v,Jeep,No,Petrol,2.4,118000.0,4.0,Automatic,4x4,Left wheel,Silver,6.0,20.0,17249.000000000473,17249
1091.0,HYUNDAI,H1,Universal,Yes,Diesel,2.5,117671.0,4.0,Automatic,Front,Left wheel,Silver,4.0,9.0,49464.924762408606,49459
781.0,HYUNDAI,Sonata,Sedan,No,Petrol,2.4,127000.0,4.0,Tiptronic,Front,Left wheel,White,0.0,15.0,15367.000000000242,15367
781.0,HYUNDAI,Sonata,Sedan,No,Petrol,2.4,120000.0,4.0,Automatic,Front,Left wheel,Silver,12.0,13.0,13798.999999999853,13799
2469.0,HONDA,Elysion,Minivan,Yes,Petrol,3.0,0.0,4.0,Automatic,4x4,Left wheel,Black,1.0,21.0,20384.99999999983,20385
891.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,145329.0,4.0,Automatic,Front,Left wheel,Black,4.0,9.0,50035.782395448514,50049
781.0,HONDA,Fit Aria,Hatchback,No,Petrol,1.5,140203.0,16.0,Automatic,Front,Right-hand drive,Silver,2.0,22.0,6998.815779502886,7000
781.0,PORSCHE,Cayenne,Jeep,Yes,Diesel,3.0,120000.0,6.0,Tiptronic,4x4,Left wheel,White,9.0,10.0,121658.81283449779,122308
584.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.8,60000.0,4.0,Tiptronic,Front,Left wheel,Grey,10.0,11.0,8781.00000000004,8781
645.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.8,194674.0,4.0,Automatic,Front,Left wheel,Grey,12.0,14.0,549.0000000000008,549
751.0,HYUNDAI,Sonata,Sedan,Yes,Hybrid,2.4,0.0,4.0,Automatic,Rear,Left wheel,Silver,8.0,12.0,18816.999999999633,18817
781.0,HYUNDAI,Elantra,Sedan,No,Petrol,1.8,75200.0,4.0,Automatic,Front,Left wheel,Grey,10.0,9.0,19444.000000000186,19444
781.0,BMW,328,Sedan,Yes,Petrol,2.0,26000.0,4.0,Tiptronic,4x4,Left wheel,White,12.0,10.0,42337.00000000039,42337
503.0,TOYOTA,Aqua,Hatchback,Yes,Hybrid,1.5,120800.0,4.0,Automatic,Front,Left wheel,White,4.0,13.0,23099.332905777686,23110
639.0,CHEVROLET,Malibu,Sedan,Yes,Petrol,2.0,99807.0,4.0,Automatic,Front,Left wheel,Black,4.0,11.0,27187.048153027943,27190
1823.0,LEXUS,RX 350,Sedan,Yes,Petrol,3.5,15744.0,6.0,Automatic,4x4,Left wheel,White,12.0,7.0,55231.49476239499,55195
