Price,Levy,Manufacturer,Model,Category,Leather interior,Fuel type,Engine volume,Mileage(Km),Cylinders,Gear box type,Drive wheels,Wheel,Color,Airbags,Age
26030,382,CHEVROLET,Volt,Hatchback,Yes,Hybrid,1.5,52062,4,Automatic,Front,Left wheel,Blue,0,8
5488,-,MERCEDES-BENZ,A 190,Sedan,Yes,Petrol,1.9,147000,4,Automatic,Front,Right-hand drive,Black,4,24
9408,-,HONDA,Step Wagon Pada,Minivan,No,Petrol,2.0,330000,4,Automatic,Front,Right-hand drive,White,2,21
12544,878,FORD,Transit Connect,Goods wagon,No,Diesel,1.8,20462,4,Manual,Front,Left wheel,White,4,16
14166,640,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.0,206088,4,Automatic,Front,Left wheel,White,4,12
17249,-,MERCEDES-BENZ,ML 270 CDI,Jeep,Yes,Diesel,2.7,288578,5,Tiptronic,4x4,Left wheel,Blue,10,23
11447,501,HONDA,FIT,Hatchback,No,Petrol,1.5,80000,4,Manual,Front,Left wheel,Grey,4,11
31,1113,MAZDA,CX-9,Sedan,Yes,Petrol,3.7,291840,6,Automatic,Front,Left wheel,Black,12,13
6586,642,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,742997,4,Automatic,Front,Left wheel,Silver,4,13
12777,687,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,83473,4,Automatic,Front,Left wheel,Black,4,15
862,394,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,0,4,Automatic,Front,Left wheel,Black,12,11
470,629,FORD,Fiesta,Sedan,Yes,Petrol,1.6,111374,4,Automatic,Front,Left wheel,Blue,12,10
7700,1111,HONDA,FIT,Hatchback,No,Petrol,1.3,81000,4,Automatic,Front,Right-hand drive,White,4,13
15681,-,MERCEDES-BENZ,G 300,Jeep,No,Diesel,2.9,138000,4,Manual,4x4,Left wheel,Black,2,37
3,1502,VOLKSWAGEN,Jetta,Sedan,Yes,Petrol,1.8,134400,4,Tiptronic,Front,Right-hand drive,Black,6,11
44533,1413,HYUNDAI,Genesis,Sedan,Yes,Petrol,3.3,33705,4,Automatic,Front,Left wheel,Grey,4,9
25089,-,TOYOTA,Camry,Sedan,No,Hybrid,2.5,134700,4,Variator,Front,Left wheel,Black,12,12
14269,552,HONDA,FIT,Hatchback,No,Petrol,1.5,80000,4,Automatic,Front,Left wheel,White,8,14
10349,-,TOYOTA,Ist,Sedan,No,Petrol,1.3,157000,4,Automatic,Front,Right-hand drive,Black,6,22
2509,761,TOYOTA,Prius,Jeep,Yes,Hybrid,1.8,256966,4,Automatic,Front,Left wheel,Blue,12,15
13946,501,HONDA,FIT,Hatchback,Yes,Petrol,1.5,138000,4,Automatic,Front,Left wheel,Silver,4,11
5488,-,OPEL,Sintra,Minivan,No,CNG,2.0,15666,4,Manual,Front,Left wheel,Silver,4,26
941,1811,LEXUS,GX 460,Jeep,Yes,Petrol,4.6,260771,8,Automatic,4x4,Left wheel,Black,0,15
29793,-,LEXUS,CT 200h,Hatchback,Yes,Hybrid,1.8,66000,4,Automatic,Front,Left wheel,White,12,11
24775,810,VOLKSWAGEN,Passat,Sedan,No,Petrol,1.8,38000,4,Automatic,Front,Left wheel,Silver,10,9
3500,-,MERCEDES-BENZ,230,Sedan,No,CNG,2.3,220000,4,Manual,Rear,Right-hand drive,Black,2,33
18817,-,HYUNDAI,Elantra,Sedan,Yes,Hybrid,1.6,60000,4,Variator,Front,Left wheel,White,8,14
14113,-,HONDA,FIT,Sedan,No,Hybrid,1.5,160000,4,Automatic,Front,Right-hand drive,White,4,12
39201,-,MERCEDES-BENZ,250,Sedan,Yes,Petrol,1.8,74000,6,Automatic,Rear,Left wheel,Black,12,13
13799,645,TOYOTA,Prius,Hatchback,No,Hybrid,1.8,204387,4,Automatic,Front,Left wheel,White,0,14
13589,836,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.0,82764,4,Automatic,Front,Left wheel,Black,4,15
2509,574,HONDA,Insight,Hatchback,Yes,Hybrid,1.3,210758,4,Automatic,Front,Left wheel,Silver,0,15
16308,-,HONDA,FIT,Hatchback,No,Petrol,1.5,110325,4,Automatic,Front,Right-hand drive,Grey,12,12
94083,-,BMW,X5,Jeep,Yes,Petrol,3.0,56000,6,Tiptronic,4x4,Left wheel,Black,12,10
14426,761,TOYOTA,Prius,Sedan,No,Hybrid,1.8,228800,4,Automatic,Front,Left wheel,Silver,6,15
11290,831,HONDA,Accord,Sedan,Yes,Petrol,1.5,60062,4,Automatic,Front,Left wheel,Black,12,7
37006,1036,BMW,328,Sedan,Yes,Petrol,2.8,38415,4,Tiptronic,4x4,Left wheel,Black,12,10
12074,585,HYUNDAI,Elantra,Sedan,No,Petrol,1.8,80699,4,Automatic,Front,Left wheel,Black,0,12
26971,-,BMW,335 D,Sedan,Yes,Diesel,3.0,250000,6,Tiptronic,Front,Left wheel,Black,6,14
48610,1356,MERCEDES-BENZ,S 550,Sedan,Yes,Petrol,4.6,98466,8,Automatic,Rear,Left wheel,Blue,12,11
6429,2225,TOYOTA,Tundra,Sedan,Yes,Petrol,4.6,190875,8,Automatic,4x4,Left wheel,White,12,8
470,528,NISSAN,Versa,Hatchback,Yes,Petrol,1.6,219592,4,Automatic,Front,Left wheel,Black,12,11
15053,-,MERCEDES-BENZ,Sprinter,Microbus,No,Diesel,3.5,7563145,4,Manual,Rear,Left wheel,Yellow,2,27
67426,-,TOYOTA,Fortuner,Jeep,No,Petrol,2.7,20000,4,Tiptronic,4x4,Left wheel,White,8,8
6115,779,LEXUS,ES 300,Sedan,Yes,Hybrid,2.5,152400,4,Automatic,Front,Left wheel,Silver,12,12
47,1493,LEXUS,RX 350,Jeep,Yes,Petrol,3.5,65981,6,Automatic,Front,Left wheel,Black,12,9
22063,836,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,167512,4,Automatic,Front,Left wheel,Grey,4,15
549,1190,TOYOTA,Tacoma,Sedan,Yes,Petrol,4.0,238203,6,Automatic,4x4,Left wheel,Grey,12,11
7840,-,OPEL,Astra GE,Sedan,No,Petrol,1.6,165000,4,Manual,Front,Left wheel,Green,4,25
20385,697,VOLKSWAGEN,Passat,Sedan,Yes,Petrol,1.8,63523,4,Tiptronic,Front,Left wheel,Black,8,10
10976,1185,FORD,Escape,Jeep,Yes,Hybrid,2.5,184000,4,Automatic,Front,Left wheel,Grey,12,16
10976,-,BMW,325 XI,Sedan,Yes,Petrol,2.5,262400,6,Tiptronic,4x4,Left wheel,Black,8,23
15681,-,MERCEDES-BENZ,S 500,Sedan,Yes,LPG,5.0,220000,8,Tiptronic,Rear,Left wheel,White,8,24
119172,-,LEXUS,RX 350 F sport,Jeep,Yes,Petrol,3.5,52000,6,Tiptronic,4x4,Left wheel,Black,8,9
13799,765,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,30258,4,Automatic,Front,Left wheel,Silver,4,10
2500,-,MERCEDES-BENZ,Sprinter,Microbus,No,Diesel,2.2,1111,5,Manual,Rear,Left wheel,White,7,15
38838,891,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,170133,4,Automatic,Front,Left wheel,Black,4,9
10976,843,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.5,147000,4,Automatic,Front,Left wheel,Green,6,17
12777,640,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.0,162558,4,Automatic,Front,Left wheel,Black,4,12
12880,836,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.0,173177,4,Automatic,Front,Left wheel,White,4,15
13799,-,SKODA,Fabia,Hatchback,No,Diesel,1.4,120000,3,Manual,Front,Left wheel,Black,6,16
9252,1673,FORD,Transit,Goods wagon,No,Diesel,2.0,170000,4,Manual,Front,Left wheel,White,4,20
2195,1586,FORD,Mustang,Coupe,Yes,Petrol,4.0,139966,6,Automatic,Rear,Left wheel,Red,12,15
22800,781,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,98000,4,Automatic,Front,Left wheel,White,8,13
24462,-,FORD,Mustang,Coupe,Yes,Petrol,3.7,132000,6,Automatic,Rear,Right-hand drive,Grey,7,14
17876,584,VOLKSWAGEN,Jetta sei,Sedan,Yes,Petrol,1.8,97000,5,Automatic,Front,Left wheel,Black,0,11
31047,919,BMW,X5,Jeep,Yes,Diesel,3.0,70994,6,Automatic,4x4,Left wheel,Black,0,13
25089,-,FORD,Escape,Jeep,No,Petrol,2.5,192000,4,Automatic,Front,Left wheel,Grey,12,12
10192,1869,BUICK,Enclave,Sedan,Yes,Petrol,3.6,25706,6,Automatic,4x4,Left wheel,Black,12,6
3763,-,VOLKSWAGEN,Passat,Sedan,No,Petrol,1.8,0,4,Tiptronic,Front,Left wheel,Silver,6,23
2666,900,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.4,234618,4,Automatic,Front,Left wheel,Red,12,10
39201,900,HONDA,Cr-v,Jeep,Yes,Petrol,2.4,50800,4,Automatic,4x4,Left wheel,Grey,12,10
297930,-,LAND ROVER,Range Rover Vogue,Jeep,Yes,Diesel,3.0,4500,8,Tiptronic,4x4,Left wheel,Black,12,6
15681,1055,MERCEDES-BENZ,E 350,Sedan,Yes,Petrol,3.5,140800,6,Automatic,4x4,Left wheel,Black,0,12
19444,502,FORD,Fusion,Sedan,No,Petrol,1.5,100000,4,Automatic,Front,Left wheel,Black,8,12
7840,-,HONDA,Cr-v,Jeep,No,Petrol,2.0,44000,4,Manual,4x4,Left wheel,Green,2,26
7527,1486,HONDA,FIT,Hatchback,No,Hybrid,1.3,158000,4,Automatic,Front,Right-hand drive,Black,4,15
1019,1935,DODGE,RAM,Pickup,Yes,Diesel,6.7,367053,6,Automatic,Front,Left wheel,White,12,11
17249,640,FORD,Fusion,Sedan,No,Hybrid,2.0,112000,4,Automatic,Front,Left wheel,White,12,12
31361,-,MINI,Countryman s,Jeep,No,Petrol,1.6,88000,4,Tiptronic,4x4,Left wheel,Black,0,12
7527,574,HONDA,Insight,Sedan,No,Hybrid,1.3,140000,4,Variator,Front,Left wheel,Grey,8,15
25089,1058,TOYOTA,Camry,Sedan,Yes,Petrol,3.5,93000,6,Tiptronic,Front,Left wheel,Black,10,13
627,1172,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,134904,6,Automatic,4x4,Left wheel,Grey,12,14
51075,891,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,106084,4,Automatic,Front,Left wheel,Grey,4,9
38063,891,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,147786,4,Automatic,Front,Left wheel,White,4,9
392,1327,TOYOTA,RAV 4,Sedan,Yes,Petrol,2.5,53611,4,Automatic,4x4,Left wheel,Red,11,7
17562,-,HYUNDAI,Veloster,Hatchback,Yes,Petrol,1.6,161600,4,Tiptronic,Front,Left wheel,White,0,12
2038,1172,MERCEDES-BENZ,ML 350,Jeep,Yes,Diesel,3.5,186542,6,Automatic,4x4,Left wheel,White,12,14
1333,1172,LEXUS,RX 350,Jeep,Yes,Petrol,3.5,259232,6,Automatic,4x4,Left wheel,Silver,12,14
25089,-,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,12000,6,Automatic,Front,Left wheel,Black,12,13
784,1646,LEXUS,GX 460,Jeep,Yes,Petrol,4.6,129931,8,Automatic,4x4,Left wheel,Black,0,10
8467,1345,SSANGYONG,REXTON,Jeep,Yes,Diesel,2.5,64459,4,Automatic,Front,Left wheel,Silver,4,17
13172,586,TOYOTA,Prius,Hatchback,No,Hybrid,1.8,150400,4,Automatic,Front,Left wheel,White,6,13
1490,1399,MERCEDES-BENZ,E 350,Sedan,Yes,Petrol,3.5,249734,6,Automatic,4x4,Left wheel,Blue,12,15
20385,-,KIA,Optima,Sedan,No,Hybrid,2.4,148000,4,Tiptronic,Front,Left wheel,Black,10,13
10663,645,NISSAN,Versa,Hatchback,Yes,Petrol,1.8,143000,4,Automatic,Front,Left wheel,Black,10,14
30734,-,BMW,X5,Jeep,Yes,Petrol,4.8,230000,12,Tiptronic,4x4,Left wheel,Black,12,17
45436,765,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,115459,4,Automatic,Front,Left wheel,Blue,4,10
4547,1055,LEXUS,RX 350,Jeep,Yes,Petrol,3.5,258784,6,Automatic,4x4,Left wheel,Grey,12,12
9879,831,GMC,TERRAIN,Sedan,Yes,Petrol,1.5,51050,4,Automatic,Front,Left wheel,Blue,12,7
24283,642,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,140566,4,Automatic,Front,Left wheel,White,4,13
3607,530,NISSAN,Juke,Jeep,Yes,Petrol,1.6,129128,4,Automatic,4x4,Left wheel,White,0,12
19757,-,TOYOTA,Prius,Hatchback,No,Hybrid,1.8,97000,4,Automatic,Front,Left wheel,Silver,10,12
10663,765,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,278223,4,Automatic,Front,Left wheel,Silver,4,10
13799,1275,HYUNDAI,Santa FE,Sedan,Yes,Petrol,2.4,22832,4,Automatic,4x4,Left wheel,Blue,12,6
5018,779,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,190549,4,Automatic,Front,Left wheel,Black,12,12
314,1017,MERCEDES-BENZ,GLA 250,Jeep,Yes,Petrol,2.0,46413,4,Automatic,4x4,Left wheel,Blue,0,8
11604,1678,FORD,Transit,Microbus,No,Diesel,2.0,190000,4,Manual,Front,Left wheel,Silver,1,23
13013,-,TOYOTA,Aqua,Hatchback,No,Hybrid,1.5,147000,4,Automatic,Front,Right-hand drive,White,4,13
21012,640,AUDI,A4,Sedan,Yes,Petrol,2.0,157584,4,Automatic,4x4,Left wheel,Black,0,12
157,919,MERCEDES-BENZ,ML 350,Jeep,Yes,Diesel,3.0,145227,6,Automatic,4x4,Left wheel,Grey,12,13
15994,475,CHEVROLET,Cruze,Sedan,Yes,Petrol,1.4,74000,4,Automatic,Front,Left wheel,Silver,8,13
1882,442,TOYOTA,Prius,Sedan,Yes,Hybrid,1.8,47672,4,Automatic,Front,Left wheel,White,12,8
706,645,TOYOTA,Prius,Jeep,Yes,Hybrid,1.8,415150,4,Automatic,Front,Left wheel,Grey,12,14
60,-,TOYOTA,Vitz,Sedan,No,Petrol,1.3,100000,4,Automatic,Front,Left wheel,Silver,2,23
8467,-,TOYOTA,Vitz,Sedan,No,Petrol,1.5,135000,4,Automatic,Front,Right-hand drive,Grey,10,20
1725,1363,MERCEDES-BENZ,ML 350,Jeep,Yes,Diesel,4.6,180659,8,Automatic,4x4,Left wheel,Black,12,13
30,-,NISSAN,Note,Hatchback,No,Petrol,1.3,0,4,Automatic,Front,Right-hand drive,Green,9,19
14113,-,BMW,525,Sedan,Yes,CNG,2.5,174000,6,Tiptronic,Rear,Right-hand drive,Silver,12,21
314,1172,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,132630,6,Automatic,Rear,Left wheel,Silver,12,14
14583,834,TOYOTA,Tacoma,Jeep,Yes,Petrol,2.7,265558,4,Automatic,Rear,Left wheel,White,12,12
15053,779,FORD,Fusion,Sedan,No,Petrol,2.5,160000,4,Variator,Front,Left wheel,Carnelian red,16,12
392,781,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,314373,4,Automatic,Front,Left wheel,Grey,12,13
30,-,NISSAN,Tiida,Hatchback,No,Petrol,1.5,0,4,Automatic,Front,Right-hand drive,Red,4,19
18826,836,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.0,125064,4,Automatic,Front,Left wheel,Silver,4,15
20385,585,TOYOTA,Prius,Sedan,No,Hybrid,1.8,98000,4,Variator,Front,Left wheel,Grey,12,12
13172,-,MERCEDES-BENZ,B 200 Turbo,Hatchback,Yes,Petrol,2.0,161000,4,Variator,Front,Left wheel,Silver,8,19
15053,1998,FORD,Transit,Microbus,No,Diesel,2.4,253206,4,Manual,Rear,Left wheel,White,2,24
54568,1363,LEXUS,GX 460,Jeep,Yes,Petrol,4.6,255406,8,Automatic,4x4,Left wheel,Black,0,13
7840,-,NISSAN,Note,Hatchback,No,Petrol,1.5,136000,4,Automatic,Front,Right-hand drive,Brown,4,20
39161,640,SSANGYONG,REXTON,Jeep,Yes,Diesel,2.0,105924,4,Automatic,Front,Left wheel,White,4,12
13953,836,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.0,122426,4,Automatic,Front,Left wheel,White,4,15
8781,474,FIAT,500,Hatchback,Yes,Petrol,1.4,123163,4,Automatic,Front,Left wheel,Silver,0,12
6743,760,CHEVROLET,Cruze,Sedan,Yes,Petrol,1.8,50221,4,Automatic,Front,Left wheel,White,4,15
3293,1872,CHEVROLET,Impala,Sedan,Yes,Petrol,3.6,71194,6,Automatic,Front,Left wheel,Silver,12,7
13150,765,CHEVROLET,Malibu,Sedan,Yes,LPG,2.0,56128,4,Automatic,Front,Left wheel,White,4,10
36235,1091,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,109629,4,Automatic,Front,Left wheel,Silver,4,9
8467,-,MERCEDES-BENZ,Vaneo,Universal,No,Diesel,1.7,0,4,Manual,Front,Left wheel,Blue,4,21
18384,531,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,115444,4,Automatic,Front,Left wheel,White,4,13
24462,-,CHEVROLET,Volt premier,Hatchback,Yes,Plug-in Hybrid,1.4,90000,4,Variator,Front,Left wheel,Carnelian red,8,11
2195,777,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,328282,4,Automatic,Front,Left wheel,Silver,12,11
12544,781,SUBARU,Forester,Jeep,No,Petrol,2.5,138000,4,Automatic,4x4,Left wheel,White,12,13
9095,640,MAZDA,Mazda 3,Hatchback,No,Petrol,2.0,9000,4,Tiptronic,Front,Left wheel,Grey,9,12
18817,584,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.8,53000,4,Tiptronic,Front,Left wheel,Silver,8,11
80651,1076,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,26000,4,Automatic,Front,Left wheel,Grey,4,5
549,1172,LEXUS,RX 350,Jeep,Yes,Petrol,3.5,181189,6,Automatic,4x4,Left wheel,White,12,14
627,1360,LEXUS,GX 460,Jeep,Yes,Petrol,4.6,243467,8,Automatic,4x4,Left wheel,White,0,12
114468,1104,BMW,X6,Jeep,Yes,Petrol,3.0,97600,6,Tiptronic,4x4,Left wheel,Black,10,10
220,1399,LEXUS,RX 450,Jeep,Yes,Hybrid,3.5,317470,6,Automatic,4x4,Left wheel,Grey,12,15
9408,893,TOYOTA,Prius,Sedan,No,Hybrid,1.6,18000,1,Automatic,4x4,Left wheel,Sky blue,1,17
4704,1714,MERCEDES-BENZ,GLE 350,Jeep,Yes,Petrol,3.5,59331,6,Automatic,Rear,Left wheel,Black,0,8
8311,1282,CHEVROLET,Captiva,Jeep,Yes,Diesel,2.0,63558,4,Automatic,Front,Left wheel,White,4,18
549,891,AUDI,A6,Sedan,Yes,Petrol,2.0,97826,4,Automatic,4x4,Left wheel,Grey,0,9
7056,645,TOYOTA,Prius,Hatchback,No,Hybrid,1.8,255000,4,Variator,Front,Left wheel,White,12,14
15289,836,HYUNDAI,Genesis,Coupe,Yes,Petrol,2.0,146691,4,Automatic,Front,Left wheel,Black,4,15
14426,1292,JAGUAR,Daimler,Sedan,Yes,Petrol,3.0,46131,6,Automatic,4x4,Left wheel,Silver,12,9
6272,-,MAZDA,Premacy,Minivan,No,Petrol,1.8,10270,4,Automatic,Front,Right-hand drive,Grey,2,22
18519,584,CHEVROLET,Cruze,Sedan,Yes,Petrol,1.8,1000,4,Automatic,Front,Left wheel,Blue,4,11
21326,531,NISSAN,Juke,Jeep,No,Petrol,1.6,95000,4,Automatic,Front,Left wheel,White,12,13
17562,528,HYUNDAI,Veloster,Sedan,Yes,Petrol,1.6,153600,4,Automatic,Front,Left wheel,Carnelian red,8,11
26180,629,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,107899,4,Automatic,Front,Left wheel,Silver,4,10
16621,1172,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,119379,6,Automatic,4x4,Left wheel,Silver,12,14
5018,1399,LEXUS,RX 450,Jeep,Yes,Hybrid,3.5,167222,6,Automatic,4x4,Left wheel,Black,12,15
9095,-,BMW,328,Sedan,No,Petrol,2.8,55556665,6,Manual,Rear,Left wheel,Silver,6,23
7840,-,JEEP,Liberty,Jeep,No,Petrol,3.7,150000,6,Automatic,4x4,Left wheel,Red,0,24
6272,-,MERCEDES-BENZ,C 180,Sedan,No,CNG,1.8,540000,4,Manual,Rear,Left wheel,Blue,2,28
10036,988,TOYOTA,Prius,Hatchback,No,Hybrid,1.5,170000,4,Automatic,Front,Left wheel,Grey,8,18
19444,-,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,85000,6,Automatic,Front,Left wheel,Grey,12,15
114154,1017,BMW,530,Sedan,Yes,Petrol,2.0,42000,12,Tiptronic,Rear,Left wheel,White,12,8
40456,-,BMW,535 Twinturbo,Sedan,Yes,Petrol,3.0,176480,4,Tiptronic,Rear,Left wheel,Black,12,13
17562,-,BMW,335,Sedan,Yes,Petrol,3.5,211200,8,Tiptronic,Rear,Left wheel,Green,0,17
10349,-,MERCEDES-BENZ,C 200,Goods wagon,No,Petrol,2.0,22500,4,Manual,Rear,Left wheel,Silver,12,23
56121,891,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,111875,4,Automatic,Front,Left wheel,Blue,4,9
15200,-,VOLKSWAGEN,CC,Sedan,Yes,Petrol,2.0,177000,4,Tiptronic,Front,Left wheel,Silver,8,15
11604,488,CHEVROLET,Spark,Sedan,Yes,Petrol,1.0,28904,4,Automatic,Front,Left wheel,White,4,9
314,586,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.8,418667,4,Automatic,Front,Left wheel,White,12,13
22894,779,TOYOTA,Camry,Sedan,No,Petrol,2.5,101000,4,Tiptronic,Front,Left wheel,Black,10,12
19444,781,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,167360,4,Tiptronic,Front,Left wheel,White,6,13
24148,779,TOYOTA,Camry XLE,Sedan,Yes,Hybrid,2.5,201600,4,Automatic,Front,Left wheel,Black,0,12
81539,-,BMW,X5,Jeep,Yes,Diesel,3.5,104000,6,Automatic,4x4,Left wheel,White,12,11
314,2410,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,6.2,274771,8,Automatic,Rear,Left wheel,White,12,15
38445,770,HYUNDAI,Tucson,Jeep,Yes,Diesel,1.7,129816,4,Automatic,Front,Left wheel,Grey,4,9
39578,1091,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,29086,4,Automatic,Front,Left wheel,Grey,4,9
18000,399,HONDA,Shuttle,Hatchback,No,Hybrid,1.5,9000,4,Automatic,4x4,Left wheel,Silver,6,6
41064,694,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.2,81000,4,Automatic,Front,Left wheel,Silver,4,11
21012,-,DODGE,Caravan,Minivan,No,Petrol,3.6,160000,6,Tiptronic,Front,Left wheel,Black,4,13
96915,1174,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.2,8803,4,Automatic,Front,Left wheel,White,4,5
15681,-,RENAULT,Megane,Goods wagon,No,Diesel,1.5,210000,4,Manual,Front,Left wheel,White,8,14
18189,-,JEEP,Grand Cherokee LAREDO,Jeep,Yes,CNG,3.7,157000,6,Tiptronic,4x4,Left wheel,Silver,8,19
7056,1286,CHEVROLET,Captiva,Jeep,Yes,Diesel,2.0,61435,4,Automatic,Front,Left wheel,Silver,4,18
31361,934,MAZDA,Mazda 6,Sedan,Yes,Petrol,2.5,174000,4,Tiptronic,Front,Left wheel,White,12,10
13799,1024,SUBARU,Forester,Jeep,No,Petrol,2.5,140000,4,Tiptronic,4x4,Left wheel,Grey,6,15
22580,779,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,47000,4,Automatic,Front,Left wheel,White,8,12
14740,645,CHEVROLET,Corvette,Sedan,Yes,Petrol,1.8,117000,4,Tiptronic,Front,Left wheel,White,12,14
11895,639,CHEVROLET,Cruze,Sedan,Yes,Diesel,2.0,60550,4,Automatic,Front,Left wheel,Red,4,11
627,1360,LEXUS,GX 460,Sedan,Yes,Petrol,4.6,243467,8,Automatic,4x4,Left wheel,White,0,12
49431,765,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.0,63750,4,Automatic,Front,Left wheel,Black,4,10
22894,1723,KIA,Sorento,Sedan,Yes,Petrol,3.3,49646,6,Automatic,Front,Left wheel,Grey,12,7
24029,1099,SSANGYONG,REXTON,Jeep,Yes,Diesel,2.7,151949,4,Automatic,Front,Left wheel,Black,4,15
10036,-,MITSUBISHI,Pajero,Jeep,Yes,CNG,3.5,223000,6,Tiptronic,4x4,Left wheel,White,0,25
21639,639,CHEVROLET,Cruze,Sedan,Yes,Diesel,2.0,101922,4,Automatic,Front,Left wheel,Black,6,11
5370,-,MITSUBISHI,Colt,Sedan,No,Petrol,1.5,175000,4,Variator,Front,Right-hand drive,Black,2,22
7840,-,TOYOTA,Vitz RS,Hatchback,No,LPG,1.5,191558,4,Variator,Front,Right-hand drive,Grey,2,20
19130,528,HYUNDAI,Elantra,Sedan,Yes,Diesel,1.6,142495,4,Automatic,Front,Left wheel,White,4,11
22580,1077,HYUNDAI,Tucson,Sedan,Yes,Petrol,2.0,31200,4,Automatic,4x4,Left wheel,Blue,12,6
5959,-,VOLKSWAGEN,Passat,Sedan,Yes,CNG,1.8,251000,4,Manual,Front,Left wheel,Black,4,26
1019,769,CHEVROLET,HHR,Jeep,Yes,Petrol,2.2,126765,4,Automatic,Front,Left wheel,Black,12,14
29793,-,BMW,535,Sedan,Yes,Petrol,3.0,185000,6,Tiptronic,4x4,Left wheel,Black,12,14
172486,-,LEXUS,LX 570,Jeep,Yes,Petrol,5.7,78400,8,Tiptronic,4x4,Left wheel,Black,12,12
14834,687,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,87640,4,Automatic,Front,Left wheel,Grey,4,15
1019,1055,LEXUS,RX 450,Jeep,Yes,Hybrid,3.5,138038,6,Automatic,Front,Left wheel,White,12,12
14113,-,VOLKSWAGEN,Jetta,Sedan,Yes,Petrol,1.8,112000,4,Manual,Front,Left wheel,Black,6,11
50805,1327,MAZDA,Mazda 6,Sedan,Yes,Petrol,2.5,53277,4,Automatic,Front,Left wheel,Grey,0,7
9408,-,MERCEDES-BENZ,S 430,Sedan,Yes,Petrol,4.3,0,8,Tiptronic,Rear,Left wheel,Silver,0,25
31581,777,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,175342,4,Automatic,Front,Left wheel,Grey,4,11
157,1058,MERCEDES-BENZ,ML 350,Jeep,Yes,Petrol,3.5,245762,6,Automatic,4x4,Left wheel,Black,12,13
4704,1441,OPEL,Combo,Goods wagon,No,Diesel,1.7,200000,4,Manual,Rear,Left wheel,White,2,24
38894,765,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,139235,4,Automatic,Front,Left wheel,White,4,10
12858,574,HONDA,Insight,Hatchback,No,Hybrid,1.3,108000,4,Tiptronic,Front,Left wheel,White,8,15
5959,-,NISSAN,March,Hatchback,No,Petrol,1.4,135000,4,Automatic,Front,Right-hand drive,Sky blue,6,22
18503,1202,HYUNDAI,Sonata,Sedan,No,Petrol,2.4,0,4,Automatic,Front,Left wheel,Red,0,8
14113,-,MERCEDES-BENZ,C 230,Sedan,Yes,Petrol,2.5,180833,6,Tiptronic,Rear,Left wheel,Black,8,19
27755,836,HYUNDAI,Genesis,Coupe,Yes,Petrol,2.0,108981,4,Automatic,Front,Left wheel,Yellow,4,15
14113,-,FORD,Fiesta,Hatchback,No,Petrol,1.6,89000,4,Automatic,Front,Left wheel,Blue,9,12
40,-,HONDA,FIT,Hatchback,Yes,Petrol,1.6,15000000,7,Automatic,Front,Left wheel,Sky blue,9,18
